link,writer,view,text,YMD,time,comment
https://band.us/band/86294308/post/18,신지은,24,안개랑 치자등등 나무가 많은데.왜 꽃이 오랜 시간 피어 있지 않을까요?,2022년 6월 20일,오후 12:23,"['꽃피우는시간 : 꽃이 피려면 광합성, 온도, 습도, 흙 상태(얼마나 오래 된 흙인지, 배수는 잘 되는지), 통풍, 영양 상태 등이 되게 잘 갖춰져 있어야 합니다. 혹 창가가 아니라 거실 안쪽에서 크고 있는지요?', '신지은 : 창가에 두고  키우는게 맞나요?', '꽃피우는시간 : 네 창가에서 최대한 햇빛 많이 볼 수 있도록 해주셔야 꽃을 피울 정도로 에너지가 생깁니다. 여름같이 창가 온도가 낮지 않은 계절에는 창가에 둬 주세요.']"
https://band.us/band/86294308/post/19,박경희,26,잘크고 있었는데 어느순간 이사하고 창가쪽에 주니 잎이 이렇게되서 장소를 이동시겨서 탄듯한 마른입가지들은 자르고 햇볕영양제 사서 뿌려줬는데 그냥 저상태에서 좋아지는것 같아보이지 않네요 이유가 뭘가요?새순이 나올려던부분도 까맣게 말라버리는것 같아요,2022년 6월 20일,오후 5:26,"['꽃피우는시간 : 나무 식물은 작은 아이들처럼 빠르게 좋아지거나 하기 어려워요. 좋은 영양제를 주도라도, 좋은 환경에서 시간을 두고 지켜봐 줘야 해요. 어떤 환경에서 자라고 있는지 좀 더 볼 수 있도록 전체적인 사진을 올려주실래요? 물은 얼마나 자주 주시는지요~? 혹, 벽쪽에 너무 붙어있지는 않은지요? 흙은 얼마나 오래되었는지요?', '박경희 : @꽃피우는시간 물은 일주일정도에 한번씩 잎이 축처져있는것같으면 줄때가 많아요 흙은 반년정도 된것같아요.창가쪽에  있을때 잎이 저렇게  되서 벽쪽으로 옮겼어요 근데 이젠새순도 안올라오더라구요', '꽃피우는시간 : 잎이 혹시 강한 햇빛을 직광으로 받고 있었나요~? 잎이 햇빛에 화상을 입은 것으로 보이는데요. 햇빛이 강할 때 잎에 물(혹은 영양제)를 뿌려주시면 잎에 묻은 물 알맹이들이 햇빛을 모아 잎에 화상을 입히기도 한답니다. 그래서 잎에 물은 햇빛이 강한 시간을 피해 주시는게 좋아요.물은 겉 흙이 건조해질 때마다 흙에 주시고, 벽에 너무 붙여놓으시면 통풍에 불리해 좋지 않으니 어느정도 공간을 띄워 놓으시면 좋겠습니다.', '박경희 : @꽃피우는시간 네네 감사합니다 그렇게 해서 잘키워볼게요']"
https://band.us/band/86294308/post/20,서준.상현.도연맘,19,"안녕하세요.초등학교에서 아들이 강낭콩씨앗을 심어달라고 가져온후에  제가심고, 씨앗이 자라고커가는과정을 보니  너무신기해서 토마토.상추,고추,딸기.심어주면 아이들좋겠다 싶어서..처음키우면서 욕심도 많게  많이 심었어요ㅠ그런데 강낭콩은 잘자라다가   노랗게 변하면서 콩이마르고 떨어지고ㅠ 토마토랑고추는 꽃만피다가 시들어  죽어서 떨어지고ㅠ 딸기는 보지도 못하구요ㅠ.ㅠ제가 뭘잘못하고있는걸까요?",2022년 6월 20일,오후 11:50,"['꽃피우는시간 : 식물 키우기는 아이들에게 많은 것을 느끼게 해줄 수 있지요. 그런 식물이 아파하는걸 보게 되어 마음이 아프실 것 같아요.햇빛도 좋아보이고 통풍도 문제 없는 환경으로 보여요. 다만 과습 끼가 보이네요. 물을 너무 자주 주지 마시고 겉 흙이 건조해졌을 때만 주시면 금방 나아질 겁니다. 혹, 아이와 함께 식물을 심으실 때 흙을 너무 꾹꾹 눌러담지는 않으셨는지요~? 물이 잘 빠져나오고 뿌리가 숨을 쉴 수 있도록 흙은 고슬고슬하게 담아주시는게 좋습니다. 그리고 과습이 풀리기 전까지 영양제 주는 것은 쉬어주는 게 좋아요.', '서준.상현.도연맘 : @꽃피우는시간 네네.맞아요ㅠ아이들이랑심을때  흙을 꾹꾹눌러담았어요ㅠ 요즘  아이들이랑  자꾸죽어가는 식물들보며 속상해하고있습니다ㅠ 다시살릴수있는방법은없을까요? 흙을다시조금 섞어도될까요?', '서준.상현.도연맘 : 다시달려주고싶은데ㅠ죽어가는게  마음아파요ㅠ처음 키워보는데 이렇게되니 속상하네요..', '꽃피우는시간 : 과습이 온 식물을 되살리는 것은 정말 쉬운 일이 아니에요.해결 방법이 있긴 한데, 잘못하면 완전히 죽어버릴 수도 있어요. 제가 알려드리는 방법대로 한 번 시도 해보시고, 만약 잘못되어 완전 죽게 된다면 아이들에게 실수를 통해 배울 수도 있다는 점을 알려줄 수 있지 않을까 싶어요준비물 : 새 흙, 아래에 구멍이 뚫린 화분(쓰시던 화분에 구멍이 충분히 뚫려있다면 그대로 쓰셔도 돼요)1. 분갈이를 해줄거에요. 분갈이 중, 식물이 스트레스 받지 않도록 우선 화분을 그늘진 곳으로 옮겨주세요. 지금부터 쓰시던 흙을 버리고, 새 흙으로 갈아줄거에요.2. 뿌리가 최대한 상하지 않도록, 식물을 뿌리 째 뽑아주세요.3. 뿌리를 이제 상온에 건조시켜줘야해요. 2시간정도만 조심스럽게 공기 중에 뿌리를 말려주세요. 이 때 완전히 썩어보이는 부분은 잘라내주세요.4. 쓰시던 흙은 버려주시고, 새 흙을 보송보송하게(꾹꾹 담지 마시고) 담아 다시 심어주세요. 이 때, 물이 잘 빠지게 하려면 마사토(굵은 흙)을 섞어주시는게 좋아요.5. 식물 잎에만 물을 조금 적셔주세요. 흙에도 물을 조금만 주세요.6. 이미 죽어있던 잎이 되살아나는 일은 없어요. 새 순이 올라오는 모습이 보인다면, 따사로운햇볕을 충분히 뿌려주세요.7. 앞으로는 겉 흙이 마를 때마다 물, 영양제를 주시면 됩니다.분갈이는 정말 어렵고 번거로운 일이에요. 사람에 따라 잠시 뽑아둔 식물의 뿌리를 물에 담궈놓는다거나 하는 경우도 있어요. 하지만 어려울 수 있으니, 가장 기본적인 분갈이 방법을 알려드렸어요. 분갈이 직후 식물이 극심한 피로감을 느낄 수 있으니, 강한 햇빛은 피해주시고, 반그늘에 하루정도 쉬게 해주세요. 영양제는 반드시 식물이 되살아 새 순을 내는 모습을 보여준 뒤에 뿌려주세요.한 번 해보시고, 후기를 알려주세요. 꼭 되살릴 수 있기를 바래요', '서준.상현.도연맘 : @꽃피우는시간 네네,너무감사합니다.분갈이 후에 꼭꼭 후기써서알려드릴께요~  장마가시작되었어요.비피해없으시길바라고, 건강조심하시고,편안한밤되세요😁']"
https://band.us/band/86294308/post/21,염기태,23,서향동백 입니다.잎이 끝에서부터 타 들어가서 다이센엠을 희석하여 뿌려 줬는데. 다른 잎으로 계속 번지고 있습니다.치료법이 있는지 ?봄부터 지금까지 떼어낸 잎이 20여개 이상인데 계속 이렇게 떼어내야 하는지알고 싶습니다.,2022년 6월 21일,오전 8:35,"['꽃피우는시간 : 병충해보다는 과습이 의심되는데요, 물이나 비료를 얼마나 자주 주시는지요?']"
https://band.us/band/86294308/post/23,꽃피우는시간,35,사랑하는 식물이 아프게 되는 대부분의 원인은 '과습' 때문이에요.,2022년 6월 23일,오후 9:00,[]
https://band.us/band/86294308/post/24,유주,34,왜 그런걸까요?,2022년 6월 23일,오후 9:52,"[""꽃피우는시간 : 식물을 많이 기르고 계시네요~ 초록이들 사랑해주셔서 너무 감사해요.아픈 아이들 보니, 1. 햇빛 부족, 2. 과습 으로 보여요.파리지옥처럼 엄청 높게 웃자라는 경우, 햇빛을 원하는만큼 못받아서 어떻게든 햇빛을 받기위해 높게 자라는 거라고 보시면 돼요. 과습도 한 몫 했을 수 있구요.(웃자람에는 다양한 원인이 있어요)집에서 식물을 기르는 경우, 식물들 입장에서는 '잘 크고' 있는 상황이 아니라, '어떻게든 버티고 있는' 것이랍니다.창가가 아니고 집 내부에서 햇빛을 못 보는 있는 아이들은 버티기 쉽지 않을거에요.물은 얼마나 자주 주시나요? 흙이 항상 물에 젖어있으면 뿌리에 공기가 통하지 않아 과습이 오게 돼요. 겉 흙이 말라 건조해지면 물을 뿌려주시는게 좋아요."", '유주 : 파리지옥은 저면관수가 좋다해서 저면관수로 키우고 있고요 수경재배 애들과 몇가지 빼고는 남향 베란다에서 크는데도 쪼글해지고 잎이 노랗게되네요ㅠㅅㅠ 공부가 많이 필요하겠죠 장미허브들은 7년컸는데(사진엔없지만)  목질화가 못되고 계속 고개를 꺽어 자라다 부러져서 다시 흙에 꽂아줘서 계속 휘어서만 자라요 번식은 참 잘하는데...', '꽃피우는시간 : 스투키처럼 새 순들이 빡빡하게 자라는 경우, 아래에 있는 아이들은 1. 햇빛을 못받아서 2. 화분이 좁아서 말라 죽어버릴 수 있어요. 큰 화분으로 옮겨주시는 것을 고려해봐 주셔도 좋을 것 같아요.', '유주 : 네 조만간 해주어야겠어요 감사합니다^^', '꽃피우는시간 : 네, 궁금하신 점들 생기시면 아이들이 어떤 환경에서 자라고 있는지 전체적인 사진도 한 번 보여주세요~ 진단하는데 큰 도움이 된답니다.', '유주 : 네 좋은밤되세요~~']"
https://band.us/band/86294308/post/25,꽃피우는시간,47,"통풍이 중요한 장마철이 되었어요.장마로 인해 습도가 올라가고, 높은 습도가 싫은 우리는 창문을 열기 싫어져요.창문을 열어주지 않으면 통풍이 어려워 식물들은 힘들어해요.간혹 햇빛, 물, 영양제 모두 잘 주고 있는데 자꾸 잎이 시들해지는 경우가 있어요.이럴 때는 '통풍'이 부족한 경우가 많아요.집에서 키우는 식물에 중요한 요소 중 하나인 '통풍'에 대해 알아보기로 해요.",2022년 6월 26일,오후 7:49,['김일미 : 좋은정보 감사합니다']
https://band.us/band/86294308/post/26,김일미,26,괴마옥인데 위에 잎파리부분이 싱싱하고 파랗게 되어있었는데 몇일이 지나니까 이상태가 됐어요 어떤 문제땜에 이런건가요?,2022년 6월 28일,오후 2:51,"['김일미 : 옆에 잎파리 파란 아이처럼 되어 있었거든요 물도 안줬고요', '김일미 : 괴마옥위치는 거실에 사진상으론 왼쪽에 자리하고있구요', '김일미 : 사진추가', '꽃피우는시간 : 일미님 반가워요~! 아주 예쁘게 생긴 괴마옥이네요.물은 어떤 주기로 주셨을까요~? 물이 조금 부족했던 것 같아요.지금 같은 여름에는 온도가 높아 아이들이 대사활동을 활발하게 하기 때문에, 물을 금방 써버릴 수 있어요.그리고 괴마옥은 햇빛을 좋아해서, 좀 더 창가쪽으로 옮겨주시는 것을 추천해드려요.', '김일미 : 괴마옥도 다육이잖아요 다육용영양제 준시기가 함 보름됐어요', '꽃피우는시간 : 괴마옥은 원래 한 달에 한 번 정도 물을 주시면 되지만, 통풍, 햇빛 잘 드는 창가에 두시고 당분간 2~3주에 한 번씩 물을 흠뻑 주신 후 통풍 시켜주어 흙을 말려줘 보세요.', '김일미 : 네 알겠습니다.', '꽃피우는시간 : @김일미 네! 한 번 줄 때 흠뻑 주기, 물 준 뒤에는 통풍시켜 흙을 말려주기!', '김일미 : 감사합니다', '꽃피우는시간 : 그리고 흙 위에 자갈이 너무 많으면 바람이 흙에 통하지 않아 통풍에 좀 불리할 수 있어요~']"
https://band.us/band/86294308/post/27,김현애,22,가는잎아카시아예요 얼마전부터 흰솜깍지벌레가 보여서 4일전에 가지도 치고 2일전에는 분무약을 잔뜩뿌리고 흙에도 뿌려준상태예요 그후 물은 주지않았습니다 잎끝이 검정색으로 변하고 있는데 무엇때문에 변하는걸까요 또 약을 뿌린상태에서 물을 더 주어야하는지 ㅠㅠ 너무 어려워요 도와쥬세요,2022년 6월 30일,오후 8:25,"['꽃피우는시간 : 아고.. 저희가 가장 걱정하는 상황이 벌어졌네요..잎끝이 검정색으로 변하는 증상은 해충이 활동하고 있는 식물에 일어날 수 있는 증상 중 약한 편이에요.해충이 생긴 경우, 집에서 농약을 뿌릴 수도 없고, 한두번 해충약을 뿌린다고 해서 쉽게 박멸시킬 수 있는 것도 아니지요.특히 깍지벌레류는 잘 보이지도 않고 약을 지속적으로 뿌려줘도 박멸하기가 쉽지 않아요.가장 이상적인 방법은 지금 있는 흙을 모두 털어내고, 뿌리, 잎에 있는 모든 깍지벌레를 잡아내고 깍지벌레잡는 약(시중에 판매되고 있는)을 뿌려준 뒤 새 흙에 옮겨심는 거에요.새 흙에 옮겨심은 뒤에도 깍지벌레가 완전히 박멸될 때 까지 지속적으로 약처리를 해주어야해요.하지만 가는잎 아카시아는 잎이 매우 많고, 잔뿌리도 많아서 쉬운 일이 아니지요.너무나도 가슴아픈 일이지만 저희는 이미 해충이 생긴 식물은 떠나보내주고 새 건강한 식물을 입양받아와 건강하게 다시 키우는 것을 권장하는 편이에요.사진을 보면 창가가 아닌, 거실 한 켠의 벽면에서 기르고계신 것 같아요.햇빛을 못 보고 건조하고 환풍도 잘 시켜주기 어려운 환경이에요. 식물 입장에서는 건강하게 크기 힘든 3박자가 모두 갖추어진 환경이지요.  건강하지 않으면 해충에 대한 면역력도 떨어진답니다.이번에 해충이 생긴 원인은 건조함, 통풍부족이 원인일 확률이 커요. 창가에서, 창문을 최대한 자주열어주며 키워주는게 좋아요.건강한 아이들은 해충이 생기기 전에 따사로운햇볕을 흙에 주기적으로 뿌려주세요. 해충에 대한 면역력을 높여주고, 목초액성분이 흙에 벌레가 살아남기 힘들고 식물이 살기 유리한 조건을 만들어줄 수 있어요.너무 마음 아픈 상황이에요. 한 번 깍지벌레 박멸작전을 시도해보실건지 결정하시게 되면 후기를 알려주세요.', '김현애 : @꽃피우는시간  창가쪽에서 키우다 격리한다고 안쪽으로 옮긴상태였습니다. 혹시나해서 댓글달아주신이후 다시 창가로 옮겨주었어요. 약을 준이후 5일정도 물을주지않고 이후 물을 듬뿍주고 지켜보고있는데, 흰솜깍지벌레는 다행히 아직 나타나지않고 있어요 그런데 잎의 검은부분이 늘어나고 축 쳐진느낌이 계속되요 이후 환기, 선풍기, 물에 신경쓰고있다고 생각하는데ㅠㅠ 놓친부분이있을까요', '꽃피우는시간 : @김현애 벌레가 생긴 경우, 다른 식물에 옮겨붙을 수 있으니, 격리해 주는 게 좋아요. 흰솜깍지가 잎에 보이지 않더라도, 흙과 뿌리에 더 많이 있어요. 깍지벌레 완전 박멸은 정말 어려워요. 뿌리를 꺼내서 씻어내고, 약을 치고, 새 흙으로 갈아줘야해요. 이렇게 해줘도 박멸이 안되는 경우가 많아요', '꽃피우는시간 : 가는잎아카시아는 물을 좋아하는 편이지요. 시중에 판매되는 깍지벌레 약들 사용 중에 물을 주면 효과가 떨어지는 경향성은 있지만, 퇴치기간동안 물을 안줄 수는 없으니 물은 주시는게 좋습니다.(퇴치를 선택하신다면)']"
https://band.us/band/86294308/post/28,박규리,29,거북 알로카시아가 새순이 나오기시작하더니하루아칭 에 이렇게 되고 마른거  같은데 사망 하신거죠?ㅜㅜ,2022년 6월 30일,오후 9:27,"['꽃피우는시간 : 새순이 처져버렸네요. 초점이 잘 맞지 않아 잘 보이지는 않지만, 흙이 습해 과습증세가 있지 않을까 의심돼요.거북 알로카시아는 흙이 배수가 잘 돼 건조해야하고(뿌리에 공기가 잘 통하게), 공중습도는 높아야하고(잎에 습기가 있게), 직광은 받으면 안되고, 그렇다고 음지에 있어도 안되는 까다로운 아이 중 하나이지요.혹시 아이가 크고 있는 환경을 보여주실 수 있을까요~? 어떻게 해야 다음 새순은 건강하게 낼 수 있을지 알려드릴게요.', '박규리 : @꽃피우는시간 흙이 젖은건 저렇게 꺽였길래 나무젓가락으로 흙 찔러보니 안묻어 나오길래 물을 안쥐서 그런가 하고 줘서 그렇구요. 과습에 나름 신경 쓰는데 ㅜㅜ창틀에 놓고 키우고 있어요.서울에 비가 너무 많이 와서 그럴까요?ㅠㅠ', '꽃피우는시간 : 위 잎은 건강해보이네요~ 새순을 건강하게 못 내는 데에는 다양한 이유가 있을 수 있어요. 영양제는 어느 주기로 주시나요~? 새 순을 건강하게 낼 정도로 에너지 공급이 안된 문제일 수도 있어요. 흙은 배수가 잘 되는 흙이지요~?', '박규리 : @꽃피우는시간 네..화분도 토분으로 바꾸고 아래쪽에  마사토 깔고 흙에도 배합했어요.영양제는 안주고 흙에 계란껍질 가루 쬐끔 섞었는데 영양제 줘야 하나요?', '꽃피우는시간 : 영양제가 필수적인 것은 아니지만, 영양제를 주고 안주고 차이는 확실히 크게 나요. 영양제 없이 기르고 싶으시고, 보여주신게 첫 새순이라면 천천히 다음 새 순을 기다려봐도 괜찮아보여요.', '박규리 : 아네...감사합니다.쟤가 세번째 앤데 새순을 보여줘서 너무 감격했었는데 ㅠㅠ영양제 조금 줘보겠습니다. ^^']"
https://band.us/band/86294308/post/29,고경희,43,안녕하세요 ~ 시들어가는  식물보면서 맘 아팠는데 인스타에서 보고 바로 들어왔어요~햇빛을 못봐서 그런가요? 전에 창가에 뒀는데도 시들길래 안으로 들여놨는데 한달만에 갑자기기 더 시들어가네요,2022년 7월 1일,오전 7:29,"['꽃피우는시간 : 잎이 아~주 큰 게 매력적인 몬스테라네요, 열대우림 큰 나무 밑에서 자라는 녀석이지요. 그래서 강렬한 햇빛에 약해요. 창가 직광을 받으면 잎이 탈 수 있어요. 하지만 완전 빛이 안드는 거실 안쪽보다는 반광(어느정도 밝은 곳)에서 키우는게 좋아요. 더구나 거실 안쪽은 통풍도 잘 되지 않아 과습에도 취약하지요.과습기가 좀 보여요. 물을 항시공급해주는 것보다 겉 흙이 말랐을 때 물을 흠뻑 주고 통풍이 잘 되게 해(+화분 배수를 좋게 해) 흙을 금방 말려주는 것을 반복해주는게 좋아요. 항상 흙이 젖어있으면 뿌리가 숨을 못쉬어서 과습이 오지요.거실 공간이 허락한다면, 아이 위치를 옮겨주시고 물 주는 법을 한 번 바꿔봐주시면 좋아질 수 있을 것으로 보여요.(새 건강한 잎을 내는 것을 지켜봐주세요)', '고경희 : 감사합니다 ~희망이 보이네요~~', '고경희 : 이미 누렇게 된 잎은 잘라줘야 할까요? 5개중 3개는 너무 누래요~~', '꽃피우는시간 : 네 누렇게 된 잎은 잘라 주시는게 좋아요']"
